age,workclass,fnlwgt,education,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,native_country,education_occupation,native_country_occupation,target
0.2602739726027397,1,0.1876502628326157,1,1,4,2,2,1,0.0,0.0,0.19387755102040813,6,17,199,0
0.2876712328767123,2,0.15585227041197486,2,2,2,0,0,1,0.0,0.0,0.6020408163265305,0,3,2,0
0.1095890410958904,2,0.0670820825579658,6,0,1,3,0,0,0.0,0.0,0.39795918367346933,0,53,1,0
0.1095890410958904,2,0.06273821328153652,1,0,4,4,0,1,0.0,0.0,0.21428571428571425,0,17,12,0
1.0,2,0.20490145474796595,2,0,2,3,0,0,0.0,0.0,0.39795918367346933,0,3,2,0
0.32876712328767127,4,0.02699773162548729,5,2,0,4,0,1,0.0,0.0,0.39795918367346933,0,26,0,0
0.2328767123287671,5,0.09121310495646623,1,0,11,4,1,1,0.0,0.0,0.39795918367346933,0,55,25,0
0.2191780821917808,2,0.08115279607720624,0,2,3,4,0,1,0.00914009140091401,0.0,0.39795918367346933,11,4,42,0
0.2191780821917808,2,0.16431181320547128,1,0,0,0,0,1,0.0,0.0,0.39795918367346933,0,30,0,0
0.2465753424657534,2,0.09550535852542073,0,1,1,1,0,0,0.0,0.4331955922865014,0.44897959183673464,0,1,1,1
0.30136986301369856,1,0.13549123212126976,1,0,6,3,1,1,0.0,0.0,0.19387755102040813,0,22,15,0
0.5753424657534245,2,0.10056709362817674,1,1,5,1,0,0,0.0,0.0,0.6020408163265305,0,46,7,0
0.0273972602739726,2,0.2546352263620435,5,0,10,3,0,0,0.0,0.39462809917355374,0.1530612244897959,0,35,14,0
0.30136986301369856,2,0.11868964018418657,1,1,5,1,0,0,0.04064040640406404,0.0,0.37755102040816324,0,46,7,0
0.0273972602739726,5,0.13351421469417693,5,0,11,3,0,0,0.0,0.0,0.39795918367346933,0,23,25,0
0.136986301369863,2,0.10686217247796145,1,0,2,3,0,1,0.0,0.0,0.39795918367346933,0,2,2,0
0.4794520547945205,2,0.12949498105160212,8,1,6,1,0,0,0.0,0.0,0.39795918367346933,0,72,15,0
0.5753424657534245,1,0.04630608114532538,1,2,4,3,0,1,0.0,0.0,0.2346938775510204,0,17,12,0
0.1506849315068493,2,0.2685286806753508,5,2,6,4,0,1,0.0,0.0,0.39795918367346933,0,50,15,0
0.27397260273972607,2,0.15697966612787112,1,2,4,5,0,1,0.0,0.0,0.5,31,17,200,0
0.4520547945205479,5,0.11048410100378968,12,1,11,1,0,0,0.0,0.0,0.9999999999999999,0,43,25,0
0.2602739726027397,2,0.22765651104983634,0,1,1,1,0,0,0.0,0.0,0.5,0,1,1,1
0.2328767123287671,2,0.09092242702489779,0,1,3,1,0,0,0.0,0.0,0.6020408163265305,0,4,5,1
0.0821917808219178,2,0.29689015362464516,5,0,0,3,0,0,0.0,0.0,0.39795918367346933,0,26,0,0
0.0273972602739726,5,0.11084744841825023,2,0,11,3,0,1,0.0,0.0,0.2959183673469387,0,83,25,0
0.2191780821917808,2,0.18781325980358865,1,2,6,0,0,0,0.0,0.5183654729109275,0.846938775510204,0,22,15,0
0.136986301369863,4,0.08321538691405984,3,0,3,3,0,0,0.0,0.0,0.520408163265306,0,8,5,0
0.1917808219178082,4,0.12096820200757935,3,1,3,1,0,0,0.0,0.0,0.39795918367346933,0,8,5,0
0.0547945205479452,2,0.16865568248190055,12,1,9,1,0,0,0.0,0.0,0.3571428571428571,0,125,11,0
0.1917808219178082,2,0.02262873364936635,1,1,1,1,0,0,0.0,0.0,0.5408163265306122,0,7,1,0
0.5753424657534245,2,0.03773108216405645,1,1,2,1,0,0,0.0,0.0,0.39795918367346933,0,2,2,1
0.3150684931506849,4,0.15772469811602668,3,1,3,1,0,0,0.0,0.43663911845730025,0.47959183673469385,0,8,5,1
0.0273972602739726,2,0.28401271376373594,2,0,2,3,0,0,0.0,0.0,0.39795918367346933,0,3,2,0
0.41095890410958896,2,0.123886526942041,1,1,7,1,0,0,0.0,0.0,0.5,0,40,13,0
0.2328767123287671,2,0.0556566740468073,0,0,6,4,0,0,0.0,0.0,0.39795918367346933,0,63,15,0
0.547945205479452,2,0.11956167397889189,1,1,4,1,0,0,0.0,0.0,0.7857142857142856,0,17,12,0
0.46575342465753417,4,0.0909360101058122,4,1,7,1,1,0,0.0,0.0,0.39795918367346933,0,143,13,0
0.0547945205479452,2,0.11195175289659201,5,0,2,0,0,0,0.0,0.0,0.19387755102040813,0,52,2,0
0.1780821917808219,6,0.03806318849241385,5,1,5,1,0,0,0.0,0.0,0.5,0,25,7,0
0.3972602739726027,2,0.05660816886486193,5,2,2,0,0,0,0.0,0.0,0.44897959183673464,0,52,2,0
0.3150684931506849,2,0.1535186971108787,0,0,5,0,0,1,0.0,0.0,0.44897959183673464,0,38,7,0
0.4794520547945205,2,0.27427228644001034,14,1,4,0,0,0,0.0,0.0,0.39795918367346933,25,119,55,0
0.0821917808219178,2,0.18521821219489004,0,0,5,0,2,0,0.0,0.0,0.5,21,38,85,0
1.0,5,0.16586911343230873,0,6,11,5,0,1,0.00991009910099101,0.0,0.09183673469387754,0,65,25,0
0.1095890410958904,2,0.11817891634180466,1,0,0,0,0,1,0.0,0.0,0.5,0,30,0,0
0.35616438356164376,2,0.1198713682237405,5,2,7,0,0,0,0.0,0.0,0.44897959183673464,0,70,13,0
0.2876712328767123,0,0.012949430189755641,5,2,12,4,3,1,0.0,0.0,0.39795918367346933,0,82,17,1
0.0684931506849315,2,0.1258662609853167,7,0,4,0,0,1,0.0,0.0,0.2959183673469387,0,37,12,0
0.2191780821917808,4,0.10164015702041537,0,0,0,0,0,1,0.01055010550105501,0.0,0.39795918367346933,0,0,0,0
0.2328767123287671,2,0.1787214245935263,5,1,3,1,0,0,0.051780517805178054,0.0,0.39795918367346933,0,41,5,1
0.6575342465753424,2,0.2373208731204412,7,1,7,1,0,0,0.0,0.0,0.19387755102040813,0,107,13,0
0.4520547945205479,2,0.09011219624835305,1,0,10,3,0,0,0.0,0.0,0.14285714285714282,0,20,14,0
0.1643835616438356,2,0.12106192526588883,0,0,5,0,0,0,0.06849068490684906,0.0,0.47959183673469385,0,38,7,0
0.1095890410958904,2,0.11257114138628924,1,1,7,1,0,0,0.0,0.0,0.39795918367346933,0,40,13,0
0.5068493150684932,2,0.20014669727387566,5,2,0,0,0,1,0.0,0.0,0.39795918367346933,0,26,0,0
0.4383561643835617,2,0.05137324948044716,1,1,0,1,0,0,0.0,0.0,0.39795918367346933,0,30,0,1
0.3698630136986301,2,0.15643226796702028,5,1,9,1,0,0,0.0,0.0,0.39795918367346933,0,29,11,0
0.0958904109589041,2,0.09635837600684588,4,2,4,3,0,1,0.0,0.0,0.39795918367346933,0,6,12,0
0.1095890410958904,2,0.33892910990070774,0,0,5,0,0,0,0.0,0.0,0.37755102040816324,0,38,7,0
0.6575342465753424,4,0.14176729465777427,1,1,7,1,0,0,0.0,0.0,0.19387755102040813,0,40,13,0
0.5342465753424657,1,0.14255239673462736,1,1,1,1,1,0,0.0,0.0,0.44897959183673464,0,7,1,0
0.30136986301369856,1,0.0776164409611388,10,1,3,1,0,0,0.15024150241502415,0.0,0.6020408163265305,0,34,5,1
0.0821917808219178,2,0.12907933877562108,0,0,3,3,0,1,0.0,0.0,0.39795918367346933,0,4,5,0
0.0410958904109589,2,0.12098314339658522,5,0,4,0,0,1,0.0,0.0,0.19387755102040813,0,27,12,0
0.0958904109589041,2,0.15391803968976245,11,0,6,4,0,0,0.0,0.0,0.39795918367346933,25,89,201,0
0.32876712328767127,2,0.142392795533883,5,1,1,1,0,0,0.0,0.4331955922865014,0.5,0,9,1,1
0.3150684931506849,6,0.017462408823569364,5,1,8,1,0,0,0.0,0.0,0.5,0,76,10,0
0.5205479452054793,2,0.09155879436573804,1,1,6,1,0,0,0.0,0.0,0.5,0,22,15,1
0.2876712328767123,2,0.18063324323222993,1,2,0,4,0,1,0.0,0.0,0.47959183673469385,0,30,0,0
0.0821917808219178,2,0.12437076377663983,1,0,0,4,1,1,0.0,0.0,0.39795918367346933,0,30,0,0
0.3698630136986301,2,0.043405414216052485,0,1,1,1,0,0,0.0,0.0,0.5,0,1,1,0
0.3835616438356165,2,0.07324404721478926,5,1,6,1,0,0,0.0,0.4331955922865014,0.39795918367346933,0,50,15,1
0.0410958904109589,1,0.11798875320900287,5,0,0,3,0,1,0.0,0.0,0.11224489795918367,11,26,202,0
0.1643835616438356,2,0.13149644802434088,1,0,4,3,0,0,0.0,0.0,0.39795918367346933,0,17,12,0
0.35616438356164376,0,0.07682590565191998,1,1,12,1,0,0,0.0,0.0,0.39795918367346933,0,48,17,0
0.1780821917808219,2,0.14096045965145815,15,2,9,0,0,0,0.0,0.0,0.39795918367346933,0,115,11,0
0.1506849315068493,0,0.004828785265073824,5,0,0,0,0,1,0.0,0.0,0.37755102040816324,0,26,0,0
0.1917808219178082,2,0.1433300281169775,1,1,1,1,0,0,0.0,0.0,0.39795918367346933,0,7,1,1
0.4794520547945205,2,0.06912226131131063,1,2,6,4,0,1,0.0,0.0,0.39795918367346933,0,22,15,0
0.2602739726027397,2,0.056620393637684896,0,1,3,2,0,1,0.0,0.0,0.5,12,4,31,1
0.2876712328767123,2,0.11207400062482173,1,1,6,1,0,0,0.0,0.0,0.44897959183673464,0,22,15,0
0.6712328767123288,5,0.1951420111109602,5,1,11,1,0,0,0.0,0.0,0.39795918367346933,0,23,25,0
0.6301369863013697,1,0.07158011980277366,7,1,8,1,0,0,0.0,0.0,0.39795918367346933,0,154,10,0
0.0547945205479452,2,0.1530582306678801,5,0,4,3,0,0,0.0,0.0,0.346938775510204,0,27,12,0
0.2191780821917808,0,0.09391681721248013,1,2,0,0,0,0,0.0,0.0,0.39795918367346933,0,30,0,0
0.3972602739726027,0,0.06412572499694381,5,2,3,4,0,1,0.015060150601506015,0.0,0.5,0,41,5,0
0.0410958904109589,5,0.11031431249235953,5,0,11,3,0,0,0.0,0.0,0.19387755102040813,0,23,25,0
0.41095890410958896,6,0.11115918012523601,0,0,5,0,0,0,0.033250332503325035,0.0,0.6020408163265305,0,38,7,0
0.2191780821917808,2,0.08949824099102159,9,1,3,1,0,0,0.0,0.0,0.5510204081632653,0,16,5,1
0.6712328767123288,5,0.06440214069355212,8,0,11,5,1,0,0.0,0.0,0.2959183673469387,0,39,25,0
0.0410958904109589,2,0.02843414243218647,5,0,0,3,0,1,0.0,0.0,0.2959183673469387,4,26,38,0
0.1506849315068493,2,0.095533882995341,1,2,2,0,0,0,0.0,0.0,0.39795918367346933,0,2,2,0
0.3972602739726027,2,0.12102660925551134,1,2,14,4,0,1,0.0,0.0,0.2755102040816326,19,123,203,0
0.1095890410958904,2,0.19993004713329077,5,1,5,1,1,0,0.0,0.0,0.44897959183673464,0,25,7,0
0.27397260273972607,2,0.1241921462626153,1,1,6,3,0,0,0.03137031370313703,0.0,0.39795918367346933,0,22,15,0
0.1917808219178082,1,0.1455691990057185,4,1,6,1,0,0,0.0,0.0,0.6020408163265305,0,86,15,0
0.4383561643835617,2,0.09867021637847898,1,1,6,1,0,0,0.0,0.0,0.39795918367346933,0,22,15,0
0.0684931506849315,0,0.007254044362342267,5,3,10,4,0,0,0.0,0.0,0.19387755102040813,0,35,14,0
0.4794520547945205,2,0.2495191589356298,7,1,4,2,0,1,0.0,0.0,0.19387755102040813,0,37,12,1
0.1643835616438356,2,0.29493894405128973,6,1,1,2,0,1,0.0,0.0,0.5,0,53,1,0
0.0136986301369863,2,0.020041156735170672,2,0,4,3,0,1,0.0,0.0,0.19387755102040813,0,44,12,0
0.1917808219178082,4,0.05305823066788009,5,1,1,1,0,0,0.0,0.0,0.346938775510204,0,9,1,0
0.0821917808219178,2,0.07688431289985194,5,0,4,0,2,1,0.0,0.0,0.346938775510204,37,27,204,0
0.136986301369863,5,0.07971638527050706,7,1,11,2,3,1,0.0,0.0,0.39795918367346933,0,79,25,1
0.5068493150684932,1,0.0627966205294685,12,1,5,1,0,0,0.0,0.0,0.6530612244897959,0,135,7,0
0.4520547945205479,4,0.10655723231143288,1,2,4,4,0,1,0.0,0.0,0.48979591836734687,24,17,205,0
0.3972602739726027,2,0.21214734926175957,3,1,10,1,0,0,0.0,0.43663911845730025,0.39795918367346933,4,113,206,1
0.0958904109589041,2,0.07469811602667717,0,0,8,3,0,1,0.0,0.0,0.39795918367346933,0,103,10,0
0.0,5,0.06962211868896104,2,0,11,3,0,1,0.0,0.0,0.173469387755102,0,83,25,0
0.4383561643835617,6,0.18841227367191427,1,4,4,0,0,0,0.0,0.0,0.44897959183673464,0,17,12,0
0.5068493150684932,4,0.08516999225764388,1,1,6,1,0,0,0.0,0.0,0.39795918367346933,0,22,15,1
0.32876712328767127,2,0.04911981635674604,0,1,1,1,0,0,0.0,0.43663911845730025,0.6020408163265305,0,1,1,1
0.4383561643835617,2,0.10493201668002336,1,1,0,1,0,0,0.0,0.0,0.39795918367346933,0,30,0,0
0.2602739726027397,4,0.22849662460439277,0,0,3,0,0,1,0.0,0.0,0.346938775510204,0,4,5,0
0.0821917808219178,2,0.22806468263131444,1,0,7,3,1,0,0.0,0.0,0.39795918367346933,22,40,207,0
0.6301369863013697,2,0.09660355061735103,5,6,4,0,0,1,0.0,0.0,0.39795918367346933,0,27,12,0
0.6849315068493149,2,0.18750492386683149,1,1,5,1,0,0,0.0,0.0,0.39795918367346933,10,46,83,1
0.0821917808219178,2,0.11549489955311665,1,0,6,0,0,0,0.0,0.0,0.39795918367346933,0,22,15,0
0.0684931506849315,2,0.15761875008489426,0,0,3,3,0,0,0.0,0.0,0.39795918367346933,0,4,5,0
0.6712328767123288,2,0.061217587373167986,7,1,0,1,0,0,0.0,0.0,0.2959183673469387,0,57,0,0
0.1095890410958904,2,0.16802474837342607,2,1,6,1,0,0,0.0,0.0,0.5,0,58,15,0
0.1780821917808219,2,0.058711508944458785,5,2,9,4,0,1,0.0,0.0,0.19387755102040813,0,29,11,0
0.2465753424657534,2,0.11041075236685186,1,1,7,1,0,0,0.028850288502885027,0.0,0.39795918367346933,0,40,13,0
0.6849315068493149,1,0.08795859876937287,8,1,1,1,0,0,0.0,0.0,0.39795918367346933,0,161,1,0
0.1780821917808219,2,0.21387715461621007,15,0,6,0,1,0,0.0,0.0,0.39795918367346933,0,93,15,0
0.1232876712328767,2,0.043948737452629005,5,0,9,0,1,1,0.0,0.0,0.37755102040816324,0,29,11,0
0.2328767123287671,2,0.16861697070129447,1,1,9,1,0,0,0.0,0.0,0.39795918367346933,0,14,11,0
0.0547945205479452,2,0.24361595197022587,5,0,5,3,0,0,0.0,0.0,0.39795918367346933,0,25,7,0
0.0136986301369863,2,0.07927425598674291,15,0,6,3,0,0,0.0,0.0,0.09183673469387754,0,93,15,0
0.0547945205479452,2,0.29906887980331703,1,0,6,0,0,0,0.0,0.0,0.39795918367346933,0,22,15,0
0.8082191780821917,6,0.0736956846551935,4,1,3,1,0,0,0.0,0.0,0.39795918367346933,0,172,5,0
0.46575342465753417,3,0.022445362057021773,5,1,12,1,2,0,0.0,0.0,0.7040816326530611,4,82,208,0
0.1232876712328767,2,0.14753806658426263,1,1,9,2,0,1,0.0,0.0,0.5612244897959183,0,14,11,0
0.0136986301369863,2,0.07817266812458402,15,0,4,0,0,1,0.0,0.0,0.24489795918367346,0,111,12,0
0.0136986301369863,5,0.26030752095190235,2,0,11,3,0,0,0.0,0.0,0.39795918367346933,0,83,25,0
0.2328767123287671,2,0.07276252699637333,7,1,9,1,0,0,0.0,0.3838383838383838,0.5,0,88,11,0
0.5753424657534245,2,0.1233411662433273,1,2,1,0,0,1,0.0,0.0,0.39795918367346933,0,7,1,0
0.5205479452054793,2,0.10241507178658263,0,4,1,0,0,0,0.14084140841408413,0.0,0.44897959183673464,0,1,1,1
0.2191780821917808,1,0.0971584194727048,5,0,8,0,0,0,0.0,0.0,0.7244897959183673,0,76,10,0
0.1095890410958904,2,0.04184268075684927,1,0,4,3,0,1,0.0,0.0,0.09183673469387754,0,17,12,0
0.4246575342465753,2,0.06478925849961288,1,6,9,0,0,1,0.0,0.0,0.09183673469387754,0,14,11,0
0.6438356164383561,2,0.2097777807962402,0,2,5,0,0,1,0.0,0.0,0.04081632653061224,0,38,7,0
0.41095890410958896,4,0.09688472039227938,3,0,3,0,0,1,0.0,0.0,0.44897959183673464,0,8,5,1
0.1232876712328767,2,0.062084867089553256,5,0,10,3,0,1,0.0,0.0,0.39795918367346933,0,35,14,0
0.2602739726027397,2,0.03478898683799459,6,1,3,1,0,0,0.0,0.0,0.47959183673469385,0,31,5,1
0.0547945205479452,2,0.15726287336493663,1,1,8,1,0,0,0.0,0.0,0.39795918367346933,0,13,10,0
0.5068493150684932,5,0.1188084921421877,8,0,11,0,0,1,0.0,0.0,0.24489795918367346,0,39,25,0
0.1780821917808219,2,0.031452982165414756,1,0,9,3,0,0,0.0,0.0,0.43877551020408156,0,14,11,0
0.32876712328767127,1,0.12089281590850437,1,2,6,0,0,0,0.0,0.0,0.39795918367346933,0,22,15,0
0.4931506849315069,5,0.09920199399627824,3,0,11,0,0,1,0.08614086140861409,0.0,0.346938775510204,0,75,25,1
0.2328767123287671,2,0.03387620380054604,5,0,5,5,1,0,0.0,0.0,0.2959183673469387,0,25,7,0
0.0410958904109589,5,0.20025807853737385,5,0,11,3,0,1,0.0,0.0,0.346938775510204,0,23,25,0
0.0958904109589041,2,0.18191073199223048,12,0,5,0,0,0,0.0,0.0,0.48979591836734687,25,135,178,0
0.1232876712328767,2,0.07229662732100896,0,0,3,0,0,1,0.0,0.0,0.19387755102040813,0,4,5,0
0.1095890410958904,2,0.10786935792776518,1,0,0,0,0,1,0.0,0.0,0.47959183673469385,0,30,0,0
0.2465753424657534,2,0.1068669265562815,5,2,5,4,0,1,0.0,0.0,0.3571428571428571,0,25,7,0
0.32876712328767127,2,0.07686393827848033,5,2,6,0,0,0,0.0,0.0,0.39795918367346933,0,50,15,1
0.2191780821917808,2,0.09042868203365888,2,0,6,3,0,0,0.0,0.0,0.39795918367346933,0,58,15,0
0.0136986301369863,2,0.09501161353418183,5,0,4,3,0,1,0.0,0.0,0.24489795918367346,0,27,12,0
0.136986301369863,6,0.1503911927303351,1,4,0,0,0,0,0.0,0.0,0.37755102040816324,0,30,0,0
0.2054794520547945,2,0.0962211868896103,1,2,4,4,0,1,0.0,0.0,0.346938775510204,0,17,12,0
0.46575342465753417,4,0.05150364705722552,1,0,4,0,1,0,0.0,0.0,0.39795918367346933,0,17,12,0
0.2876712328767123,2,0.057079501772592064,7,2,0,4,1,1,0.0,0.0,0.39795918367346933,0,57,0,0
0.32876712328767127,4,0.03656089974327977,5,1,7,2,0,1,0.0,0.0,0.24489795918367346,0,70,13,0
0.1232876712328767,2,0.11538351828961846,5,1,6,1,0,0,0.028290282902829027,0.0,0.39795918367346933,0,50,15,0
0.2876712328767123,1,0.02807826571222885,7,2,1,4,0,0,0.0,0.0,0.346938775510204,0,71,1,0
0.5068493150684932,2,0.11041686475326334,4,1,1,1,0,0,0.0,0.0,0.44897959183673464,0,122,1,1
0.1780821917808219,2,0.03661251545075454,0,0,3,0,0,1,0.0,0.0,0.6020408163265305,32,4,209,0
0.1917808219178082,2,0.04177544450632292,5,6,1,4,0,1,0.0,0.0,0.2959183673469387,0,9,1,0
0.1232876712328767,0,0.010921476209233777,0,0,3,0,0,0,0.0,0.0,0.39795918367346933,0,4,5,0
0.7945205479452053,1,0.14904443025767106,9,1,3,1,0,0,0.04931049310493105,0.0,0.020408163265306124,0,16,5,0
0.1643835616438356,2,0.1532035696336643,3,0,7,3,1,0,0.0,0.0,0.39795918367346933,0,127,13,0
0.6027397260273972,2,0.1243992882465601,1,1,1,1,0,0,0.0,0.0,0.5,0,7,1,1
0.0958904109589041,2,0.07107279173062034,5,4,5,4,0,1,0.0,0.0,0.44897959183673464,0,25,7,0
0.0684931506849315,5,0.0513318210836582,15,0,11,0,0,0,0.0,0.0,0.2959183673469387,0,98,25,0
0.2328767123287671,2,0.301621819861181,6,0,3,0,0,0,0.0,0.0,0.39795918367346933,0,31,5,0
0.3424657534246575,2,0.17068703223265103,5,2,6,3,0,0,0.0,0.0,0.39795918367346933,0,50,15,0
0.0958904109589041,2,0.17061232528762174,2,0,6,0,0,0,0.0,0.0,0.39795918367346933,0,58,15,0
0.3424657534246575,1,0.11646133576017713,6,1,5,1,0,0,0.0,0.0,0.39795918367346933,4,10,19,0
0.136986301369863,3,0.31065864359353995,1,0,6,0,1,0,0.0,0.45454545454545453,0.39795918367346933,0,22,15,0
0.30136986301369856,4,0.06857282568832263,0,1,3,2,0,1,0.0,0.0,0.5,0,4,5,1
0.0410958904109589,2,0.08590144116488502,1,0,2,3,0,0,0.0,0.0,0.39795918367346933,0,2,2,0
0.46575342465753417,2,0.19686027084663343,2,0,4,0,1,1,0.0,0.0,0.39795918367346933,0,44,12,0
0.6986301369863013,2,0.16407071351924044,0,1,5,1,0,0,0.0,0.0,0.2959183673469387,0,38,7,0
0.1506849315068493,3,0.1375782725037693,1,0,9,3,0,0,0.0,0.0,0.47959183673469385,0,14,11,0
0.35616438356164376,2,0.15701430298420288,1,2,10,0,0,1,0.0,0.0,0.39795918367346933,0,20,14,0
0.2465753424657534,2,0.10650425829586667,5,3,6,0,0,0,0.0,0.0,0.39795918367346933,0,50,15,0
0.3698630136986301,2,0.0617575148395159,1,2,0,4,1,1,0.0,0.0,0.39795918367346933,0,30,0,0
0.32876712328767127,2,0.030526616047051792,0,0,2,0,0,0,0.0,0.0,0.39795918367346933,0,59,2,0
0.3698630136986301,2,0.1467210442672607,1,1,10,1,0,0,0.0,0.0,0.44897959183673464,0,20,14,1
0.0410958904109589,2,0.13931894432295133,1,1,0,5,0,1,0.0,0.0,0.39795918367346933,0,30,0,0
0.3972602739726027,2,0.11732793632251667,1,1,6,1,0,0,0.0,0.0,0.7551020408163265,0,22,15,1
0.136986301369863,1,0.016990396761793508,6,1,7,1,0,0,0.07688076880768807,0.0,0.7040816326530611,0,170,13,1
0.2054794520547945,2,0.16895586857010908,5,0,4,0,0,0,0.0,0.0,0.5,0,27,12,0
0.3972602739726027,2,0.03224759239890792,5,2,5,0,0,0,0.0,0.0,0.5,0,25,7,0
0.1232876712328767,2,0.21818231211203326,1,0,4,0,0,0,0.0,0.0,0.2346938775510204,0,17,12,0
0.0410958904109589,2,0.08222314285326197,5,0,0,3,2,1,0.0,0.0,0.39795918367346933,37,26,149,0
0.2602739726027397,2,0.05907621466701077,1,1,8,2,0,1,0.0,0.0,0.39795918367346933,0,13,10,0
0.4383561643835617,2,0.13063120577009277,0,1,1,1,0,0,0.0,0.0,0.39795918367346933,0,1,1,1
0.2054794520547945,2,0.014818462123578872,1,1,1,1,0,0,0.03103031030310303,0.0,0.5510204081632653,0,7,1,1
0.2054794520547945,2,0.2040056505616604,0,1,3,1,0,0,0.15024150241502415,0.0,0.5,0,4,5,1
0.4383561643835617,2,0.21550780347998533,0,1,6,1,0,0,0.0,0.43663911845730025,0.39795918367346933,0,63,15,1
0.2602739726027397,2,0.1825131416307847,1,0,7,0,0,0,0.0,0.0,0.44897959183673464,0,40,13,0
0.0684931506849315,2,0.17868542942910312,5,0,4,5,0,0,0.0,0.0,0.24489795918367346,0,27,12,0
0.4794520547945205,3,0.07938767471237826,1,2,0,0,0,1,0.0,0.0,0.39795918367346933,0,30,0,0
0.3424657534246575,2,0.25353228019179314,1,1,1,1,0,0,0.0,0.0,0.5,0,7,1,1
0.0684931506849315,5,0.12828812431235653,5,0,11,3,0,0,0.0,0.0,0.39795918367346933,0,23,25,0
0.7534246575342465,2,0.01770894174216596,1,6,4,4,0,1,0.0,0.0,0.1530612244897959,0,17,12,0
0.1780821917808219,4,0.04177544450632292,0,4,3,0,0,1,0.0,0.0,0.39795918367346933,0,4,5,0
0.3698630136986301,2,0.03761562597628394,5,1,2,1,0,0,0.0,0.0,0.39795918367346933,0,52,2,0
0.0821917808219178,2,0.16662093696092148,0,0,5,0,0,1,0.0,0.0,0.44897959183673464,0,38,7,0
0.0684931506849315,2,0.11393963678841636,5,0,5,3,0,0,0.0,0.0,0.19387755102040813,0,25,7,0
0.5753424657534245,2,0.43720609608671446,0,4,0,4,0,0,0.0,0.0,0.6020408163265305,0,0,0,0
0.3972602739726027,2,0.1383151546433762,1,2,3,4,0,1,0.0,0.0,0.39795918367346933,0,74,5,0
0.1780821917808219,2,0.3235727577729181,7,1,2,1,0,0,0.0,0.0,0.39795918367346933,5,99,120,0
0.6438356164383561,3,0.12701063555235598,8,6,4,4,0,1,0.0,0.0,0.2959183673469387,7,105,23,0
0.1917808219178082,2,0.19926855109275887,5,1,5,2,1,1,0.0,0.0,0.39795918367346933,0,25,7,0
0.6438356164383561,2,0.06975523288192229,1,1,4,1,0,0,0.0,0.0,0.19387755102040813,0,17,12,0
0.3835616438356165,2,0.05160212439385502,1,0,9,3,0,1,0.0,0.0,0.39795918367346933,0,14,11,0
0.5753424657534245,2,0.10614091088140612,1,1,9,1,0,0,0.0,0.4331955922865014,0.39795918367346933,0,14,11,1
0.2054794520547945,2,0.11078904117031825,1,0,0,5,1,1,0.0,0.0,0.39795918367346933,2,30,128,0
0.35616438356164376,2,0.10115388272367938,0,1,9,1,3,0,0.0,0.0,0.39795918367346933,0,126,11,0
0.6712328767123288,5,0.10099699813911792,12,2,11,0,0,1,0.010860108601086011,0.0,0.19387755102040813,0,43,25,0
0.0821917808219178,2,0.13332676817755804,5,0,5,0,0,0,0.0,0.0,0.44897959183673464,0,25,7,0
0.4383561643835617,1,0.12780728324798632,1,1,6,1,0,0,0.0,0.0,0.39795918367346933,0,22,15,0
0.2054794520547945,2,0.16593363306665218,15,1,9,1,0,0,0.0,0.0,0.39795918367346933,5,115,22,0
0.4383561643835617,2,0.1116522459624292,7,0,1,4,0,1,0.0,0.0,0.39795918367346933,0,71,1,0
0.2191780821917808,2,0.13191005283818477,5,2,3,0,0,0,0.0,0.0,0.39795918367346933,0,41,5,0
0.1506849315068493,2,0.1360719088303609,10,0,3,0,0,1,0.0,0.0,0.8571428571428571,0,34,5,0
0.41095890410958896,2,0.09266309884407982,1,1,5,1,1,0,0.0,0.0,0.39795918367346933,0,46,7,0
0.32876712328767127,2,0.17265793727333234,1,0,4,3,0,0,0.0,0.0,0.39795918367346933,0,17,12,0
0.2328767123287671,4,0.1548247103407995,3,1,1,1,0,0,0.0,0.0,0.39795918367346933,0,5,1,1
0.1095890410958904,2,0.23545591611089228,1,0,4,0,0,1,0.0,0.0,0.346938775510204,0,17,12,0
0.0410958904109589,5,0.07603604949674686,5,0,11,3,0,1,0.0,0.0,0.39795918367346933,0,23,25,0
0.0547945205479452,2,0.28689164776354575,5,0,5,0,0,1,0.0,0.0,0.14285714285714282,0,25,7,0
0.1095890410958904,2,0.13043357194278807,1,0,8,4,0,0,0.0,0.0,0.2959183673469387,4,13,180,0
0.3972602739726027,2,0.15590592358158678,4,1,4,1,0,0,0.0,0.0,0.39795918367346933,0,6,12,0
0.27397260273972607,2,0.12160728596460249,13,1,6,1,2,0,0.0,0.0,0.39795918367346933,17,97,210,0
0.32876712328767127,2,0.142392795533883,5,1,6,1,0,0,0.0,0.0,0.5612244897959183,0,50,15,1
0.3698630136986301,2,0.06737072302739708,1,0,0,3,0,0,0.0,0.34527089072543615,0.5,0,30,0,0
0.1780821917808219,2,0.03599041034487442,1,1,10,1,0,0,0.0,0.0,0.39795918367346933,0,20,14,1
0.5068493150684932,2,0.08225777970959373,5,1,9,1,0,0,0.0,0.0,0.39795918367346933,0,29,11,0
0.2465753424657534,1,0.10467869222096957,1,1,8,1,0,0,0.0,0.0,0.9999999999999999,0,13,10,0
0.5616438356164384,5,0.08820377337987803,1,6,11,0,0,1,0.0,0.0,0.11224489795918367,0,55,25,0
